X,Y,Z
460085.42,3648524.35,19.39
460085.39,3648524.34,18.71
460085.36,3648524.33,17.900000000000002
460125.3,3648525.39,13.22
460125.3,3648525.38,11.99
460124.9,3648525.4,14.41
460124.89,3648525.36,11.77
460124.47,3648525.39,14.57
460124.1,3648525.43,18.66
460124.08,3648525.39,15.030000000000001
460124.08,3648525.37,14.1
460123.69,3648525.42,18.39
460123.28,3648525.44,20.79
460122.84,3648525.43,20.78
460122.45,3648525.42,20.490000000000002
460122.4,3648525.34,14.49
460122.02,3648525.41,21.1
460122.01,3648525.4,20.34
460122.0,3648525.39,19.150000000000002
460121.97,3648525.34,15.06
460121.58,3648525.4,20.84
460121.56,3648525.38,19.28
460121.15,3648525.39,20.990000000000002
460121.13,3648525.36,18.64
460121.1,3648525.32,14.91
460120.76,3648525.38,20.87
460120.75,3648525.36,19.34
460120.7,3648525.3,14.700000000000001
460120.36,3648525.37,20.95
460120.35,3648525.36,19.63
460119.95,3648525.36,20.580000000000002
460119.94,3648525.34,19.22
460119.88,3648525.27,13.540000000000001
460119.54,3648525.34,19.47
460119.48,3648525.26,13.72
460119.11,3648525.33,20.31
460119.1,3648525.32,19.27
460118.73,3648525.33,20.71
460118.29,3648525.32,21.14
460118.27,3648525.3,19.32
460117.88,3648525.31,20.95
460117.86,3648525.29,19.76
460117.51,3648525.33,23.05
460117.5,3648525.31,22.06
460117.47,3648525.28,19.55
460117.08,3648525.31,22.900000000000002
460116.65,3648525.3,22.59
460116.25,3648525.3,22.96
460116.23,3648525.28,21.990000000000002
460115.81,3648525.28,22.330000000000002
460115.39,3648525.27,22.76
460115.32,3648525.21,17.740000000000002
460114.96,3648525.27,22.990000000000002
460114.93,3648525.24,20.53
460114.88,3648525.2,17.47
460114.55,3648525.25,22.38
460114.48,3648525.19,17.67
460114.16000000003,3648525.25,23.09
460114.15,3648525.24,22.11
460114.1,3648525.2,19.32
460114.09,3648525.19,18.51
460114.08,3648525.18,17.92
460114.05,3648525.16,16.06
460113.78,3648525.26,24.47
460113.76,3648525.24,22.97
460113.4,3648525.25,24.39
460113.38,3648525.23,23.36
460113.37,3648525.23,22.67
460113.31,3648525.18,18.94
460112.94,3648525.23,23.7
460112.54,3648525.22,23.88
460112.1,3648525.2,23.3
460112.08,3648525.19,22.14
460112.03,3648525.15,19.21
460111.96,3648525.1,15.21
460111.75,3648525.22,25.27
460111.34,3648525.21,24.76
460111.29,3648525.17,21.900000000000002
460111.25,3648525.14,19.400000000000002
460110.91000000003,3648525.2,24.69
460110.87,3648525.18,22.95
460110.81,3648525.13,19.25
460110.79,3648525.12,18.36
460110.5,3648525.2,25.45
460110.49,3648525.19,24.85
460110.43,3648525.15,21.72
460110.12,3648525.2,25.990000000000002
460110.1,3648525.18,24.93
460110.08,3648525.17,23.72
460110.04,3648525.14,21.56
460110.01,3648525.13,20.18
460109.67,3648525.17,24.580000000000002
460109.65,3648525.16,23.6
460109.61,3648525.14,21.85
460109.24,3648525.17,25.09
460109.22,3648525.16,23.98
460109.18,3648525.13,22.07
460108.81,3648525.16,25.03
460108.39,3648525.14,24.45
460108.33,3648525.1,21.39
460108.3,3648525.09,20.28
460108.26,3648525.06,18.25
460107.93,3648525.08,20.37
460107.88,3648525.05,18.17
460107.51,3648525.07,20.09
460107.45,3648525.03,17.21
460107.4,3648525.01,15.25
460107.05,3648525.03,17.86
460107.03,3648525.02,16.92
460107.0,3648525.0,15.25
460106.57,3648524.99,15.1
460105.73,3648524.97,14.52
460105.66000000003,3648524.93,11.51
460105.37,3648524.98,16.61
460105.33,3648524.96,15.040000000000001
460105.08,3648524.83,4.39
460104.98,3648524.98,16.87
460104.95,3648524.96,15.74
460104.94,3648524.95,14.950000000000001
460104.68,3648524.82,4.5
460104.4,3648524.89,10.46
460104.26,3648524.81,4.51
460104.12,3648524.96,16.42
460104.1,3648524.95,15.71
460103.97,3648524.88,10.34
460103.68,3648524.93,15.26
460103.65,3648524.92,14.16
460103.55,3648524.87,10.19
460103.3,3648524.95,17.41
460103.28,3648524.94,16.8
460103.25,3648524.93,15.63
460102.91000000003,3648524.96,18.85
460102.87,3648524.94,17.38
460102.84,3648524.93,16.29
460102.49,3648524.95,18.84
460102.46,3648524.93,17.56
460102.43,3648524.92,16.51
460102.06,3648524.93,18.05
460101.7,3648524.94,19.52
460101.65,3648524.92,17.490000000000002
460101.3,3648524.94,19.57
460100.83,3648524.89,16.68
460100.41000000003,3648524.88,16.86
460099.96,3648524.85,15.3
460099.51,3648524.84,14.63
460099.41000000003,3648524.79,11.19
460099.2,3648524.86,17.31
460099.17,3648524.85,16.31
460099.12,3648524.83,14.81
460098.8,3648524.86,17.38
460098.72,3648524.82,14.76
460098.31,3648524.83,15.8
460098.27,3648524.81,14.57
460097.85,3648524.8,14.700000000000001
460097.43,3648524.79,14.24
460097.01,3648524.78,14.040000000000001
460096.63,3648524.79,15.85
460096.56,3648524.77,13.9
460096.19,3648524.78,15.67
460096.15,3648524.76,14.42
460096.12,3648524.75,13.43
460096.02,3648524.71,10.51
460095.84,3648524.79,17.3
460095.8,3648524.78,16.080000000000002
460095.49,3648524.8,18.67
460095.09,3648524.79,18.45
460095.02,3648524.76,16.39
460094.77,3648524.81,20.92
460094.74,3648524.8,20.0
460094.67,3648524.78,18.03
460094.38,3648524.82,22.04
460094.33,3648524.8,20.72
460094.28,3648524.78,19.13
460094.03,3648524.82,22.98
460094.0,3648524.82,22.36
460093.56,3648524.8,21.75
460093.51,3648524.78,20.32
460093.15,3648524.79,21.76
460093.12,3648524.78,20.76
460093.06,3648524.76,19.14
460092.98,3648524.73,16.78
460092.93,3648524.71,15.63
460092.58,3648524.72,16.76
460092.42,3648524.66,12.530000000000001
460092.37,3648524.64,10.93
460092.15,3648524.71,17.0
460091.97,3648524.65,12.0
460091.93,3648524.63,10.9
460091.88,3648524.62,9.53
460091.52,3648524.63,10.94
460091.47,3648524.61,9.74
460091.2,3648524.65,13.540000000000001
460091.15,3648524.63,11.99
460091.11,3648524.62,11.11
460091.04,3648524.59,9.17
460090.76,3648524.64,13.59
460090.69,3648524.62,11.63
460090.66000000003,3648524.6,10.69
460090.59,3648524.58,9.1
460090.16000000003,3648524.57,9.18
460089.94,3648524.5,3.23
460089.73,3648524.56,8.92
460089.7,3648524.55,8.16
460089.69,3648524.67,18.22
460089.28,3648524.66,18.06
460088.79,3648524.62,15.55
460088.76,3648524.61,14.86
460088.45,3648524.63,16.94
460088.39,3648524.61,15.33
460088.04,3648524.63,17.36
460087.64,3648524.62,17.43
460087.2,3648524.61,17.36
460086.8,3648524.6,17.32
460086.43,3648524.6,17.47
460086.17,3648524.52,11.44
460085.97,3648524.58,16.92
460085.72,3648524.5,11.09
460085.6,3648524.59,18.69
460085.51,3648524.57,16.47
460085.36,3648524.52,13.030000000000001
460125.16000000003,3648525.7,14.15
460125.15,3648525.69,13.36
460125.15,3648525.67,11.950000000000001
460124.72,3648525.69,14.42
460124.71,3648525.66,11.86
460124.31,3648525.74,18.75
460124.29,3648525.69,14.82
460124.28,3648525.68,14.040000000000001
460123.89,3648525.73,18.76
460123.49,3648525.75,21.06
460123.48,3648525.73,19.86
460123.47,3648525.71,18.29
460123.1,3648525.74,21.13
460122.69,3648525.73,20.84
460122.31,3648525.73,21.59
460122.3,3648525.71,20.52
460122.26,3648525.65,15.27
460122.25,3648525.63,13.73
460121.87,3648525.71,21.28
460121.86,3648525.7,20.580000000000002
460121.46,3648525.7,20.71
460121.45,3648525.67,19.0
460121.44,3648525.66,17.81
460121.41000000003,3648525.62,14.82
460121.03,3648525.69,20.81
460121.01,3648525.66,18.57
460120.98,3648525.61,15.05
460120.65,3648525.69,21.490000000000002
460120.64,3648525.68,20.67
460120.64,3648525.67,20.03
460120.63,3648525.66,19.1
460120.59,3648525.6,14.99
460120.24,3648525.67,20.69
460120.23,3648525.65,19.09
460120.18,3648525.59,14.6
460120.17,3648525.58,13.58
460119.8,3648525.65,20.66
460119.78,3648525.64,19.23
460119.77,3648525.62,18.07
460119.73,3648525.57,13.73
460119.69,3648525.52,10.01
460119.36,3648525.63,19.61
460119.35,3648525.62,18.61
460119.3,3648525.56,13.89
460118.96,3648525.63,20.44
460118.95,3648525.61,18.900000000000002
460118.54,3648525.62,20.51
460118.53,3648525.6,19.38
460118.46,3648525.52,12.86
460118.1,3648525.61,20.740000000000002
460118.09,3648525.6,20.0
460118.08,3648525.59,18.75
460117.7,3648525.63,22.95
460117.69,3648525.62,22.11
460117.67,3648525.6,20.48
460117.66000000003,3648525.58,19.330000000000002
460117.3,3648525.62,22.94
460116.9,3648525.61,22.78
460116.84,3648525.54,17.66
460116.51,3648525.6,23.28
460116.1,3648525.59,22.990000000000002
460116.09,3648525.58,21.96
460115.68,3648525.59,23.57
460115.66000000003,3648525.57,21.92
460115.63,3648525.54,19.67
460115.3,3648525.59,24.23
460115.29,3648525.58,23.45
460114.87,3648525.58,24.03
460114.86,3648525.57,23.43
460114.46,3648525.57,24.18
460114.43,3648525.54,22.25
460114.36,3648525.49,17.6
460114.33,3648525.46,15.82
460114.07,3648525.56,24.37
460114.05,3648525.54,22.990000000000002
460114.03,3648525.53,21.75
460114.0,3648525.51,19.900000000000002
460113.99,3648525.49,19.080000000000002
460113.64,3648525.55,24.55
460113.61,3648525.53,22.96
460113.55,3648525.49,19.28
460113.23,3648525.55,25.07
460113.21,3648525.53,23.77
460113.14,3648525.48,19.52
460112.81,3648525.53,24.59
460112.8,3648525.52,23.79
460112.78,3648525.51,22.6
460112.37,3648525.51,23.72
460112.36,3648525.5,22.84
460111.96,3648525.52,24.91
460111.91000000003,3648525.48,22.18
460111.86,3648525.45,19.5
460111.8,3648525.41,16.0
460111.55,3648525.52,25.72
460111.13,3648525.5,24.85
460111.03,3648525.43,19.31
460111.01,3648525.42,18.2
460110.75,3648525.5,25.73
460110.73,3648525.49,24.73
460110.36,3648525.5,26.23
460110.35,3648525.49,25.48
460110.32,3648525.47,23.66
460110.28,3648525.44,21.66
460109.98,3648525.5,26.310000000000002
460109.94,3648525.47,24.240000000000002
460109.9,3648525.44,21.830000000000002
460109.52,3648525.47,24.95
460109.46,3648525.43,21.86
460109.38,3648525.38,17.63
460109.13,3648525.47,25.47
460109.11,3648525.46,24.67
460108.68,3648525.45,24.330000000000002
460108.62,3648525.41,21.650000000000002
460108.28,3648525.44,24.35
460108.22,3648525.4,21.52
460108.2,3648525.39,20.61
460108.14,3648525.35,17.64
460107.89,3648525.2,6.0600000000000005
460107.81,3648525.38,20.57
460107.8,3648525.37,19.91
460107.75,3648525.34,17.59
460107.7,3648525.31,15.55
460107.52,3648525.2,6.83
460107.31,3648525.33,17.740000000000002
460107.25,3648525.3,15.1
460106.95,3648525.36,20.55
460106.82,3648525.29,14.98
460106.42,3648525.28,15.030000000000001
460105.95,3648525.25,13.35
460105.91000000003,3648525.23,11.69
460105.74,3648525.13,4.01
460105.47,3648525.22,11.450000000000001
460105.3,3648525.12,4.2700000000000005
460105.17,3648525.28,16.96
460105.14,3648525.27,15.9
460104.75,3648525.26,15.92
460104.62,3648525.19,10.59
460104.22,3648525.18,10.41
460104.08,3648525.1,4.54
460103.93,3648525.23,15.19
460103.81,3648525.17,10.43
460103.55,3648525.24,16.240000000000002
460103.53,3648525.22,15.33
460103.39,3648525.16,10.03
460103.2,3648525.26,19.02
460103.17,3648525.25,18.07
460103.16000000003,3648525.24,17.45
460103.1,3648525.21,15.02
460102.79,3648525.25,18.85
460102.39,3648525.25,19.400000000000002
460102.32,3648525.22,16.78
460102.29,3648525.2,15.620000000000001
460101.97,3648525.24,19.27
460101.93,3648525.22,17.68
460101.58,3648525.23,19.56
460101.55,3648525.22,18.64
460101.51,3648525.2,16.98
460101.14,3648525.22,19.14
460101.13,3648525.21,18.48
460101.08,3648525.19,16.97
460100.66000000003,3648525.19,16.97
460100.25,3648525.17,16.57
460099.85,3648525.18,18.02
460099.77,3648525.15,15.31
460099.44,3648525.18,18.53
460099.41000000003,3648525.16,17.36
460099.33,3648525.13,14.88
460098.98,3648525.15,17.330000000000002
460098.58,3648525.14,17.17
460098.54,3648525.13,15.860000000000001
460098.51,3648525.11,14.86
460098.13,3648525.12,15.83
460097.7,3648525.09,14.64
460097.28,3648525.08,14.3
460096.86,3648525.07,13.94
460096.53,3648525.09,16.7
460096.51,3648525.09,16.04
460096.43,3648525.05,13.52
460096.34,3648525.02,10.76
460096.05,3648525.07,15.35
460095.89,3648525.0,10.48
460095.72,3648525.08,17.17
460095.37,3648525.09,18.59
460095.32,3648525.07,17.12
460094.96,3648525.09,19.2
460094.93,3648525.08,18.16
460094.87,3648525.06,16.54
460094.83,3648525.04,15.24
460094.79,3648525.02,14.200000000000001
460094.61,3648525.11,21.71
460094.56,3648525.09,20.13
460094.46,3648525.06,17.43
460094.25,3648525.12,22.47
460094.22,3648525.1,21.62
460093.84,3648525.11,22.67
460093.35,3648525.08,21.11
460092.91000000003,3648525.07,20.82
460092.86,3648525.05,19.37
460092.81,3648525.03,17.990000000000002
460092.76,3648525.02,16.84
460092.38,3648525.01,17.23
460092.21,3648524.95,12.450000000000001
460091.99,3648525.01,17.75
460091.78,3648524.93,11.86
460091.41000000003,3648524.93,12.120000000000001
460091.38,3648524.92,11.3
460091.32,3648524.9,9.92
460091.07,3648524.95,13.98
460090.99,3648524.92,11.92
460090.89,3648524.88,9.25
460090.54,3648524.91,11.72
460090.45,3648524.87,9.13
460090.05,3648524.86,9.17
460090.02,3648524.85,8.34
460089.58,3648524.84,8.2
460089.16000000003,3648524.83,7.71
460089.06,3648524.92,15.41
460088.65,3648524.91,15.71
460088.21,3648524.9,15.34
460087.45,3648524.91,17.35
460087.03,3648524.9,17.37
460086.6,3648524.9,17.66
460086.21,3648524.88,17.42
460085.94,3648524.8,11.040000000000001
460085.53,3648524.79,10.99
460085.49,3648524.89,19.45
460125.34,3648526.03,14.200000000000001
460125.34,3648526.02,13.49
460125.33,3648526.01,12.18
460124.93,3648526.02,14.15
460124.51,3648526.02,14.73
460124.13,3648526.06,18.62
460124.12,3648526.05,17.44
460124.11,3648526.01,14.86
460123.7,3648526.05,18.77
460123.7,3648526.04,17.740000000000002
460123.31,3648526.08,21.31
460123.3,3648526.06,19.77
460123.3,3648526.05,19.14
460122.93,3648526.06,20.830000000000002
460122.92,3648526.05,19.73
460122.91000000003,3648526.03,18.07
460122.49,3648526.06,21.69
460122.48,3648526.05,20.75
460122.46,3648526.01,17.72
460122.06,3648526.05,21.490000000000002
460122.05,3648526.03,20.27
460122.01,3648525.97,15.16
460121.65,3648526.03,20.95
460121.61,3648525.96,15.25
460121.23,3648526.03,21.89
460121.22,3648526.02,20.44
460120.8,3648526.02,21.89
460120.37,3648526.01,21.92
460120.36,3648526.0,20.78
460120.3,3648525.92,14.76
460120.29,3648525.91,13.76
460119.95,3648525.99,20.6
460119.92,3648525.95,17.82
460119.89,3648525.91,14.9
460119.88,3648525.9,13.66
460119.85,3648525.86,10.3
460119.55,3648525.99,21.69
460119.54,3648525.98,20.77
460119.47,3648525.89,13.8
460119.44,3648525.85,10.59
460119.17,3648525.98,21.68
460119.16000000003,3648525.96,20.53
460119.15,3648525.95,19.79
460119.14,3648525.94,18.69
460119.09,3648525.88,14.05
460118.75,3648525.95,20.57
460118.68,3648525.87,14.38
460118.32,3648525.94,20.57
460118.31,3648525.93,19.53
460118.25,3648525.86,14.040000000000001
460118.23,3648525.85,12.93
460117.89,3648525.91,18.84
460117.52,3648525.95,22.68
460117.46,3648525.89,17.94
460117.11,3648525.94,22.5
460117.05,3648525.87,17.51
460116.73,3648525.94,23.38
460116.72,3648525.93,22.7
460116.3,3648525.94,24.22
460116.29,3648525.93,23.2
460116.24,3648525.88,19.68
460115.87,3648525.93,23.85
460115.48,3648525.93,24.32
460115.05,3648525.91,24.1
460114.61,3648525.9,23.87
460114.56,3648525.85,20.23
460114.18,3648525.9,24.48
460114.13,3648525.86,21.46
460113.79,3648525.89,24.36
460113.77,3648525.87,23.05
460113.74,3648525.84,21.02
460113.72,3648525.83,19.77
460113.39,3648525.88,24.75
460113.0,3648525.87,24.72
460112.6,3648525.86,24.82
460112.58,3648525.85,23.7
460112.57,3648525.84,23.02
460112.55,3648525.82,21.75
460112.46,3648525.76,16.64
460112.19,3648525.86,25.45
460112.17,3648525.84,23.93
460112.16000000003,3648525.83,23.31
460112.13,3648525.82,22.03
460112.09,3648525.79,19.490000000000002
460111.8,3648525.86,26.23
460111.78,3648525.84,24.82
460111.69,3648525.78,19.82
460111.38,3648525.85,26.23
460110.94,3648525.83,24.810000000000002
460110.84,3648525.75,18.89
460110.58,3648525.84,26.63
460110.56,3648525.83,25.44
460110.49,3648525.78,21.580000000000002
460110.17,3648525.83,26.64
460109.73,3648525.82,26.32
460109.7,3648525.8,24.93
460109.67,3648525.78,23.17
460109.64,3648525.76,21.95
460109.57,3648525.72,18.38
460109.33,3648525.81,26.060000000000002
460109.3,3648525.8,24.89
460109.28,3648525.78,23.92
460109.24,3648525.76,21.85
460109.12,3648525.68,15.64
460108.84,3648525.77,23.76
460108.8,3648525.75,21.73
460108.78,3648525.73,20.54
460108.74,3648525.71,18.72
460108.67,3648525.66,15.09
460108.43,3648525.77,23.990000000000002
460108.36,3648525.72,20.580000000000002
460108.31,3648525.69,17.900000000000002
460107.91000000003,3648525.71,20.05
460107.86,3648525.67,17.650000000000002
460107.73,3648525.59,11.42
460107.53,3648525.7,20.330000000000002
460107.47,3648525.67,17.69
460107.42,3648525.63,15.280000000000001
460107.12,3648525.69,20.38
460107.06,3648525.65,17.400000000000002
460107.0,3648525.62,14.76
460106.67,3648525.65,17.41
460106.62,3648525.61,14.97
460106.2,3648525.6,14.77
460106.17,3648525.58,13.31
460105.74,3648525.57,13.14
460105.53,3648525.45,4.12
460105.4,3648525.6,16.17
460105.35,3648525.58,14.14
460105.24,3648525.52,9.64
460104.97,3648525.59,16.13
460104.91000000003,3648525.56,13.82
460104.83,3648525.52,10.53
460104.79,3648525.49,8.57
460104.44,3648525.51,10.57
460104.29,3648525.43,4.32
460104.02,3648525.5,10.36
460103.96,3648525.47,7.67
460103.88,3648525.43,4.47
460103.79,3648525.59,17.990000000000002
460103.75,3648525.58,16.7
460103.59,3648525.49,10.27
460103.35,3648525.59,18.07
460103.3,3648525.56,16.17
460102.98,3648525.58,18.44
460102.94,3648525.56,16.86
460102.56,3648525.58,19.02
460102.53,3648525.57,18.16
460102.49,3648525.55,16.64
460102.46,3648525.53,15.33
460102.16000000003,3648525.59,20.36
460101.72,3648525.57,20.080000000000002
460101.37,3648525.58,21.31
460101.3,3648525.55,18.69
460101.23,3648525.51,16.05
460100.91000000003,3648525.55,19.240000000000002
460100.88,3648525.54,18.22
460100.83,3648525.51,16.29
460100.52,3648525.54,19.31
460100.44,3648525.5,16.62
460100.03,3648525.5,16.61
460100.01,3648525.49,15.84
460099.65,3648525.51,18.16
460099.61,3648525.49,16.72
460099.27,3648525.51,18.62
460098.81,3648525.49,18.11
460098.35,3648525.45,15.85
460098.33,3648525.44,15.18
460097.95,3648525.44,15.85
460097.48,3648525.41,14.38
460097.12,3648525.44,16.71
460097.03,3648525.4,13.94
460096.94,3648525.36,11.09
460096.73,3648525.43,16.61
460096.24,3648525.4,15.22
460095.82,3648525.39,15.030000000000001
460095.5,3648525.43,18.66
